latitude,longitude,postal_code,fsa
43.78498,-79.39636999999999,M2M 1Z2,M2M 
43.775240000000004,-79.4138,M2N 0C1,M2N 
43.641490000000005,-79.38265,M5J 2Z2,M5J 
43.78188,-79.3938,M2N 4L5,M2N 
43.66189,-79.41014,M6G 2L1,M6G 
43.67007,-79.40635999999999,M5R 2T6,M5R 
43.74167,-79.32696,M3A 2H9,M3A 
43.65161,-79.38285,M5H 0B1,M5H 
43.66874,-79.40499,M5R 2S9,M5R 
43.639340000000004,-79.39426,M5V 3Y4,M5V 
43.7702,-79.43762,M2R 1H8,M2R 
43.7929,-79.41171,M2M 2K1,M2M 
43.756029999999996,-79.60773,M9V 4Z3,M9V 
43.77104,-79.41356,M2N 5P8,M2N 
43.77171,-79.4125,M2N 5P8,M2N 
43.64438,-79.40247,M5V 1T6,M5V 
43.64297,-79.42471,M6J 0B1,M6J 
43.637570000000004,-79.44188,M6K 3B5,M6K 
43.75965,-79.42598000000001,M2N 1N5,M2N 
43.65652,-79.4031,M5T 1S2,M5T 
43.64325,-79.39934000000001,M5V 3L8,M5V 
43.63964,-79.5623,M9C 0A9,M9C 
43.66938,-79.32699000000001,M4L 2R4,M4L 
43.63915,-79.39818000000001,M5V 0J9,M5V 
43.765840000000004,-79.51176,M3N 2P3,M3N 
43.639179999999996,-79.39872,M5V 0J8,M5V 
43.641690000000004,-79.38068,M5J 2L9,M5J 
43.71759,-79.56503000000001,M9W 2A2,M9W 
43.65863,-79.38473,M5G 2K5,M5G 
43.66703,-79.3828,M4Y 2P7,M4Y 
43.61209,-79.48853000000001,M8V 1E2,M8V 
43.78083,-79.39434,M2N 5J9,M2N 
43.65052,-79.50618,M8X 2K9,M8X 
43.64823,-79.43229000000001,M6K 2G8,M6K 
43.7823,-79.24615,M1H 3K2,M1H 
43.649770000000004,-79.4333,M6K 2G8,M6K 
43.64497,-79.39147,M5V 3P6,M5V 
43.79331,-79.30407,M1W 2B4,M1W 
43.67685,-79.39705,M5R 2b2,M5R 
43.643440000000005,-79.40768,M5V 2S1,M5V 
43.74443,-79.51909,M3N 1E6,M3N 
43.6429,-79.38065,M5J 0B1,M5J 
43.68956,-79.31593000000001,M4C 2B6,M4C 
43.65007,-79.38954,M5V 0H5,M5V 
43.65455,-79.37676,M5B 2A5,M5B 
43.67103,-79.47458,M6N 5C4,M6N 
43.65599,-79.3575,M5A 3N1,M5A 
43.707359999999994,-79.38776,M4S 2P5,M4S 
43.67651,-79.48187,M6N 3X7,M6N 
43.67785,-79.39045,M4W 2L4,M4W 
43.770179999999996,-79.38750999999999,M2K 1L1,M2K 
43.77199,-79.38844,M2K 1L1,M2K 
43.66982,-79.4398,M6H 2C5,M6H 
43.65266,-79.4544,M6R 1Z5,M6R 
43.70776,-79.39782,M4P 0B9,M4P 
43.64893,-79.42489,M6J 3G8,M6J 
43.75833,-79.42546999999999,M2N 1N5,M2N 
43.66698,-79.38879,M5S 0C5,M5S 
43.62207,-79.48309,M8Y 3K4,M8Y 
43.76428,-79.23279000000001,M1H 1W6,M1H 
43.6712,-79.39471,M5R 1C4,M5R 
43.669940000000004,-79.39343000000001,M5R 1C4,M5R 
43.64032,-79.41320999999999,M6K 3P1,M6K 
43.66912,-79.3934,M5R 1C4,M5R 
43.67129,-79.39418,M5R 1C4,M5R 
43.66967,-79.39394,M5R 1C4,M5R 
43.64258,-79.38173,M5J 0A7,M5J 
43.671279999999996,-79.39479,M5R 1C4,M5R 
43.67095,-79.39393000000001,M5R 1C4,M5R 
43.69842,-79.27476999999999,M1L 3W7,M1L 
43.670790000000004,-79.39356,M5R 1C4,M5R 
43.66953,-79.3941,M5R 1C4,M5R 
43.66829,-79.40465999999999,M5R 2S9,M5R 
43.66968,-79.39418,M5R 1C4,M5R 
43.66915,-79.39421999999999,M5R 1C4,M5R 
43.67137,-79.39475999999999,M5R 1C4,M5R 
43.66967,-79.39341,M5R 1C4,M5R 
43.65878,-79.37978000000001,M5B 2M2,M5B 
43.67107,-79.39513000000001,M5R 1C4,M5R 
43.68645,-79.31333000000001,M4C 1J6,M4C 
43.74288,-79.51918,M3N 1E6,M3N 
43.6701,-79.39398,M5R 1C4,M5R 
43.69343,-79.47218000000001,M6M 1W6,M6M 
43.6708,-79.39363,M5R 1C4,M5R 
43.67142,-79.39339,M5R 1C4,M5R 
43.66972,-79.39395,M5R 1C4,M5R 
43.64247,-79.38134000000001,M5J 2Z2,M5J 
43.776959999999995,-79.4136,M2N 7L4,M2N 
43.6848,-79.35701,M4K 3Z5,M4K 
43.63777,-79.39668,M5V 0J8,M5V 
43.752340000000004,-79.5081,M3J 1G1,M3J 
43.79353,-79.4295,M2M 1N8,M2M 
43.64288,-79.38082,M5J 0B1,M5J 
43.6396,-79.41311,M6K 3P1,M6K 
43.65483,-79.41207,M6J 2K8,M6J 
43.65485,-79.37546999999999,M5B 2A9,M5B 
43.63917,-79.41658000000001,M6K 3R5,M6K 
43.724470000000004,-79.60256,M9W 0A5,M9W 
43.672940000000004,-79.47374,M6N 5C6,M6N 
43.74612,-79.56113,M9M 1W2,M9M 
43.77856,-79.41542,M2N 5S2,M2N 
43.67508,-79.33986999999999,M4J 1E7,M4J 
43.643370000000004,-79.38871,M5V 0E9,M5V 
43.63562,-79.4057,M5V 4A2,M5V 
43.64578,-79.40913,M6J 3N7,M6J 
43.654740000000004,-79.39749,M5T 1L6,M5T 
43.66819,-79.32489,M4L 2T1,M4L 
43.66022,-79.43966,M6H 3S5,M6H 
43.66203,-79.40941,M5S 2P5,M5S 
43.64304,-79.38148000000001,M5J 0B1,M5J 
43.65615,-79.40608,M5T 1T3,M5T 
43.67838,-79.40951,M5R 1X9,M5R 
43.64517,-79.40731,M6J 1E7,M6J 
43.76552,-79.42528,M2R 1A2,M2R 
43.70848,-79.50928,M9N 1P1,M9N 
43.641490000000005,-79.383,M5J 2Z2,M5J 
43.639140000000005,-79.41523000000001,M6K 3R5,M6K 
43.64987,-79.43557,M6K 2M4,M6K 
43.66008,-79.37808000000001,M5B 1Z8,M5B 
43.63771,-79.41525,M6K 3R5,M6K 
43.7898,-79.36248,M2J 2Y8,M2J 
43.6634,-79.41048,M5S 0A8,M5S 
43.661159999999995,-79.38512,M4Y 2X5,M4Y 
43.659890000000004,-79.4229,M6G 3R4,M6G 
43.634159999999994,-79.51876999999999,M8Z 2R3,M8Z 
43.70893,-79.4784,M6L 2N2,M6L 
43.6455,-79.37958,M5E 1Z8,M5E 
43.67092,-79.38875999999999,M4W 3Y8,M4W 
43.76573,-79.31275,M1R 2K7,M1R 
43.68741,-79.34707,M4J 2J1,M4J 
43.64077,-79.39182,M5V 3V9,M5V 
43.70378,-79.25128000000001,M1N 1N1,M1N 
43.690979999999996,-79.45591999999999,M6E 4M1,M6E 
43.64378,-79.38139,M5J 0A6,M5J 
43.6451,-79.44045,M6R 1G8,M6R 
43.66832,-79.56429,M9B 3E1,M9B 
43.67057,-79.39386999999999,M5R 1C4,M5R 
43.64467,-79.3911,M5V 3P5,M5V 
43.639790000000005,-79.39828,M5V 0J9,M5V 
43.81803,-79.27772,M1V 3R7,M1V 
43.80104,-79.29175,M1S 1J9,M1S 
43.73507,-79.21401999999999,M1M 1J3,M1M 
43.73471,-79.59218,M9V 1N8,M9V 
43.73871,-79.59806,M9V 1Z5,M9V 
43.68323,-79.55223000000001,M9R 2X8,M9R 
43.657309999999995,-79.35521,M5A 4G7,M5A 
43.66876,-79.34964000000001,M4K 1B4,M4K 
43.71264,-79.39366,M4P 1Y9,M4P 
43.669509999999995,-79.4538,M6N 2W6,M6N 
43.65668,-79.35716,M5A 4G7,M5A 
43.76563,-79.42595,M2R 1A2,M2R 
43.65573,-79.46454,M6P 4A6,M6P 
43.73284,-79.4835,M3K 1X2,M3K 
43.71711,-79.56351,M9W 2A2,M9W 
43.67752,-79.56575,M9R 0A3,M9R 
43.64266,-79.41545,M6K 0B4,M6K 
43.63831,-79.53605999999999,M9B 6M1,M9B 
43.647459999999995,-79.40852,M6J 1J8,M6J 
43.69523,-79.50689,M9N 1A7,M9N 
43.657759999999996,-79.46882,M6P 3G6,M6P 
43.68226,-79.41694,M5R 3J2,M5R 
43.636590000000005,-79.43427,M6K 1H5,M6K 
43.6428,-79.38305,M5J 0B1,M5J 
43.66448,-79.37366,M4X 1L8,M4X 
43.64117,-79.3827,M5J 0B1,M5J 
43.65579,-79.35495999999999,M5A 0E9,M5A 
43.78996,-79.34053,M2J 3X1,M2J 
43.656929999999996,-79.35715,M5A 4G7,M5A 
43.76806,-79.41311,M2N 6X9,M2N 
43.75538,-79.60569,M9V 4Z3,M9V 
43.79128,-79.43899,M2R 2R9,M2R 
43.6571,-79.35846,M5A 4G7,M5A 
43.637679999999996,-79.41657,M6K 0B3,M6K 
43.79555,-79.37120999999999,M2H 1W8,M2H 
43.65787,-79.35767,M5A 4G7,M5A 
43.63649,-79.40722,M5V 4A2,M5V 
43.59793,-79.5115,M8V 3H5,M8V 
43.65791,-79.35821999999999,M5A 4G7,M5A 
43.657959999999996,-79.35888,M5A 4G7,M5A 
43.75408,-79.60645,M9V 4Z3,M9V 
43.700309999999995,-79.25856,M1N 2J2,M1N 
43.67507,-79.30381,M4L 3S8,M4L 
43.77624,-79.43290999999999,M2R 2G5,M2R 
43.68387,-79.56721,M9R 3R5,M9R 
43.66988,-79.37047,M4X 1R4,M4X 
43.66431,-79.42995,M6H 2P8,M6H 
43.77596,-79.43476,M2R 2G5,M2R 
43.65627,-79.35732,M5A 3N1,M5A 
43.655559999999994,-79.36894000000001,M5A 2V5,M5A 
43.64304,-79.39114000000001,M5V 0K3,M5V 
43.76034,-79.41828000000001,M2N 1P4,M2N 
43.67785,-79.38318000000001,M4W 1T5,M4W 
43.76805,-79.38221,M2K 1B9,M2K 
43.647529999999996,-79.40568,M6J 1E6,M6J 
43.64306,-79.38044000000001,M5J 0A7,M5J 
43.738659999999996,-79.30393000000001,M1R 1E9,M1R 
43.66854,-79.43341,M6H 3A5,M6H 
43.73812,-79.38020999999999,M2L 1C9,M2L 
43.73792,-79.38216,M2L 1C9,M2L 
43.726009999999995,-79.39735999999999,M4N 1S5,M4N 
43.72462,-79.399,M4N 1S5,M4N 
43.65501,-79.41072,M6J 2K2,M6J 
43.64546,-79.44418,M6R 1H7,M6R 
43.766740000000006,-79.50463,M3J 0A3,M3J 
43.80656,-79.25893,M1S 4C3,M1S 
43.80575,-79.25939,M1S 4C3,M1S 
43.69981,-79.38768,M4S 1G9,M4S 
43.75507,-79.39846,M2P 1W5,M2P 
43.66383,-79.34846,M4M 1R3,M4M 
43.65225,-79.45857,M6R 2Z8,M6R 
43.65542,-79.37838,M5B 2R3,M5B 
43.82408,-79.2755,M1V 5C5,M1V 
43.71099,-79.39482,M4P 1Y5,M4P 
43.64066,-79.3924,M5V 3V9,M5V 
43.8003,-79.31949,M1W 2H4,M1W 
43.805170000000004,-79.31411,M1W 2H4,M1W 
43.805209999999995,-79.31526,M1W 2H4,M1W 
43.64107,-79.38294,M5J 2Z2,M5J 
43.65553,-79.36573,M5A 2Z4,M5A 
43.805409999999995,-79.22762,M1B 6A2,M1B 
43.80389,-79.22873,M1B 6A2,M1B 
43.77398,-79.13728,M1C 5G1,M1C 
43.64686,-79.37638000000001,M5E 0A6,M5E 
43.64784,-79.39381999999999,M5V 0G6,M5V 
43.68635,-79.3985,M4V 1N4,M4V 
43.76575,-79.17928,M1E 3S2,M1E 
43.67003,-79.3723,M4X 1N2,M4X 
43.636379999999996,-79.50007,M8Y 1Y5,M8Y 
43.66172,-79.41368,M6G 2P1,M6G 
43.7487,-79.32321,M3A 1P6,M3A 
43.76295,-79.28274,M1P 1X6,M1P 
43.66863,-79.41325,M5R 3G4,M5R 
43.64213,-79.38297,M5J 2Z2,M5J 
43.643840000000004,-79.39199,M5V 0K3,M5V 
43.76032,-79.40928000000001,M2N 0C8,M2N 
43.76727,-79.17796,M1E 3S2,M1E 
43.782540000000004,-79.39497,M2N 4L5,M2N 
43.667640000000006,-79.44379,M6H 2A7,M6H 
43.77915,-79.43127,M2M 4C1,M2M 
43.641259999999996,-79.42300999999999,M6J 0A9,M6J 
43.65825,-79.40897,M5S 2P9,M5S 
43.73364,-79.21459,M1M 1J3,M1M 
43.706309999999995,-79.52719,M9N 2L6,M9N 
43.72507,-79.39878,M4N 1S5,M4N 
43.660579999999996,-79.46676,M6P 2S3,M6P 
43.724709999999995,-79.39837,M4N 1S5,M4N 
43.6664,-79.34076999999999,M4M 2W6,M4M 
43.6034,-79.53522,M8W 2A4,M8W 
43.766009999999994,-79.38705999999999,M2K 1G7,M2K 
43.62406,-79.47882,M8V 0C4,M8V 
43.7795,-79.43205999999999,M2M 4C1,M2M 
43.73415,-79.59085,M9V 1N8,M9V 
43.80339,-79.32245,M1W 1X9,M1W 
43.69419,-79.30649,M4C 4V9,M4C 
43.66002,-79.38439,M5G 2J9,M5G 
43.66218,-79.354,M4M 2E2,M4M 
43.76975,-79.43728,M2R 1H8,M2R 
43.73191,-79.31415,M4A 2G3,M4A 
43.66095,-79.37964000000001,M5B 0B1,M5B 
43.757090000000005,-79.44678,M3H 3W1,M3H 
43.66836,-79.33464000000001,M4M 1W5,M4M 
43.6696,-79.33534,M4M 1W5,M4M 
43.77301,-79.24946,M1H 0A2,M1H 
43.70345,-79.3413,M4H 1K7,M4H 
43.78074,-79.43208,M2M 4C1,M2M 
43.77918,-79.43211,M2M 4C1,M2M 
43.65397,-79.3906,M5T 2X3,M5T 
43.63329,-79.57932,M9C 2J6,M9C 
43.65141,-79.38164,M5H 0B1,M5H 
43.64495,-79.37692,M5E 1Z8,M5E 
43.71549,-79.35351999999999,M4G 4J7,M4G 
43.69655,-79.29214,M4C 5L8,M4C 
43.640440000000005,-79.39645,M5V 0K3,M5V 
43.64435,-79.39721999999999,M5V 0A8,M5V 
43.668079999999996,-79.33463,M4M 1W5,M4M 
43.639340000000004,-79.39695,M5V 0J8,M5V 
43.70355,-79.39958,M5P 1E9,M5P 
43.69339,-79.42452,M6C 1S8,M6C 
43.76448,-79.38651999999999,M2K 3C7,M2K 
43.68073,-79.42411,M6G 2H6,M6G 
43.65594,-79.40678,M5T 1T3,M5T 
43.64867,-79.3734,M5E 0B7,M5E 
43.75285,-79.39718,M2P 1W5,M2P 
43.671409999999995,-79.42702,M6G 3N5,M6G 
43.67972,-79.44121,M6E 3K3,M6E 
43.66575,-79.37731,M4Y 1J3,M4Y 
43.64387,-79.42669000000001,M6J 3K3,M6J 
43.65744,-79.44564,M6P 4H6,M6P 
43.6449,-79.38834,M5V 0E9,M5V 
43.69849,-79.39135999999999,M4S 1G5,M4S 
43.67049,-79.37402,M4X 1M4,M4X 
43.76504,-79.17872,M1E 3S2,M1E 
43.62827,-79.47632,M8V 0A3,M8V 
43.77572,-79.34905,M2J 3B4,M2J 
43.660109999999996,-79.44403,M6H 1P4,M6H 
43.785140000000006,-79.18058,M1C 1C6,M1C 
43.6587,-79.44357,M6H 1P4,M6H 
43.68063,-79.31324000000001,M4L 3K8,M4L 
43.647870000000005,-79.39222,M5V 0G6,M5V 
43.73839,-79.24309000000001,M1J 2C8,M1J 
43.64813,-79.39714000000001,M5V 1V1,M5V 
43.651740000000004,-79.41721,M6J 2T7,M6J 
43.64647,-79.40442,M6J 1E6,M6J 
43.646440000000005,-79.40507,M6J 1E6,M6J 
43.645990000000005,-79.40489000000001,M6J 1E6,M6J 
43.76748,-79.41781,M2N 1W8,M2N 
43.64581,-79.40503000000001,M6J 1E6,M6J 
43.73211,-79.55585,M9V 1A1,M9V 
43.67857,-79.30498,M4E 2N1,M4E 
43.65323,-79.40061,M5T 2L4,M5T 
43.64237,-79.3823,M5J 0B1,M5J 
43.654759999999996,-79.38125,M4X 1G6,M4X 
43.68872,-79.44291,M6E 3E8,M6E 
43.63941,-79.41308000000001,M6K 3R4,M6K 
43.69552,-79.29075,M4C 5L7,M4C 
43.73429,-79.53455,M9M 0B5,M9M 
43.65354,-79.46664,M6P 2R9,M6P 
43.67114,-79.4139,M5R 3G8,M5R 
43.665820000000004,-79.47436,M6P 2Y5,M6P 
43.752390000000005,-79.56788,M9L 2H8,M9L 
43.67622,-79.35537,M4K 1M6,M4K 
43.63772,-79.40384,M5V 0B1,M5V 
43.7899,-79.32978,M1W 1B6,M1W 
43.64721,-79.39216,M5V 1P6,M5V 
43.64365,-79.40127,M5V 0G9,M5V 
43.6711,-79.39386999999999,M5R 1C4,M5R 
43.69063,-79.29800999999999,M4C 1T6,M4C 
43.68654,-79.50489,M6M 5A2,M6M 
43.65729,-79.40236,M5T 2L9,M5T 
43.69007,-79.4671,M6M 1R2,M6M 
43.75784,-79.40995,M2N 7J6,M2N 
43.67945,-79.34738,M4K 3L2,M4K 
43.64117,-79.4456,M6R 2K4,M6R 
43.64759,-79.39143,M5V 1P6,M5V 
43.65663,-79.39964,M5T 2G3,M5T 
43.673359999999995,-79.40574000000001,M5R 2T8,M5R 
43.66048,-79.48827,M6S 2J8,M6S 
43.66413,-79.42851999999999,M6H 2T7,M6H 
43.66041,-79.38056,M5B 1L4,M5B 
43.64124,-79.41471,M6K 0B4,M6K 
43.75585,-79.44556999999999,M3H 3W1,M3H 
43.82087,-79.26411,M1V 2A5,M1V 
43.667429999999996,-79.37708,M4Y 1J3,M4Y 
43.63633,-79.43556,M6K 1H5,M6K 
43.63904,-79.44606999999999,M6R 2K4,M6R 
43.63323,-79.51571,M8Z 2R3,M8Z 
43.63364,-79.51872,M8Z 2R3,M8Z 
43.66081,-79.50865999999999,M8X 3A3,M8X 
43.76077,-79.45689,M3H 4L3,M3H 
43.641909999999996,-79.38311,M5J 3A3,M5J 
43.6993,-79.42849,M6C 3C4,M6C 
43.650659999999995,-79.35773,M5A 0G2,M5A 
43.67688,-79.39064,M4W 2L4,M4W 
43.68247,-79.31466999999999,M4C 3W1,M4C 
43.73113,-79.61192,M9W 6X8,M9W 
43.67004,-79.39411,M5R 1C4,M5R 
43.73553,-79.62109,M9W 6S6,M9W 
43.64261,-79.38332,M5J 3A4,M5J 
43.69428,-79.50665,M9N 1A7,M9N 
43.695029999999996,-79.50872,M9N 1A7,M9N 
43.64167,-79.38169,M5J 0A7,M5J 
43.76477,-79.49664,M3J 1K9,M3J 
43.65183,-79.40985,M6J 2J4,M6J 
43.6426,-79.37921999999999,M5J 0C3,M5J 
43.688359999999996,-79.44564,M6E 3L5,M6E 
43.661120000000004,-79.38602,M4Y 1A5,M4Y 
43.66982,-79.39402,M5R 1C4,M5R 
43.753009999999996,-79.39803,M2P 1W5,M2P 
43.6692,-79.3939,M5R 1C4,M5R 
43.66946,-79.39344,M5R 1C4,M5R 
43.70774,-79.29881999999999,M4B 1N9,M4B 
43.670790000000004,-79.39471999999999,M5R 1C4,M5R 
43.75438,-79.39707,M2P 1W5,M2P 
43.67091,-79.3933,M5R 1C4,M5R 
43.6701,-79.3948,M5R 1C4,M5R 
43.80962,-79.22134,M1B 4Y7,M1B 
43.78028,-79.41768,M2M 4G8,M2M 
43.67327,-79.35205,M4K 1H4,M4K 
43.76287,-79.50386,M3J 2V1,M3J 
43.68177,-79.42086,M6G 2K1,M6G 
43.70182,-79.27644000000001,M1L 0E7,M1L 
43.67091,-79.49194,M6N 1V3,M6N 
43.644659999999995,-79.40911,M6J 1B1,M6J 
43.67759,-79.34272,M4K 3S2,M4K 
43.650659999999995,-79.42636999999999,M6J 3G1,M6J 
43.75565,-79.40633000000001,M2N 0C9,M2N 
43.654140000000005,-79.36986999999999,M5A 4T7,M5A 
43.63896,-79.39708,M5V 0J8,M5V 
43.75802,-79.40435,M2N 2T2,M2N 
43.75907,-79.40420999999999,M2N 0H1,M2N 
43.64083,-79.38298,M5J 0B1,M5J 
43.773790000000005,-79.25465,M1P 0B4,M1P 
43.659290000000006,-79.36377,M5A 3H1,M5A 
43.66447,-79.36006,M5A 3R1,M5A 
43.68112,-79.32863,M4J 1N2,M4J 
43.653890000000004,-79.3668,M5A 1N4,M5A 
43.68623,-79.51955,M9P 3T8,M9P 
43.63745,-79.40619000000001,M5V 1A9,M5V 
43.64175,-79.42596,M6J 0B1,M6J 
43.64757,-79.42569,M6J 3J3,M6J 
43.65553,-79.35579,M5A 1M6,M5A 
43.63981,-79.40084,M5V 0E6,M5V 
43.622409999999995,-79.48102,M8V 1A4,M8V 
43.63905,-79.39744,M5V 0J8,M5V 
43.64213,-79.38166,M5J 0A6,M5J 
43.76661,-79.4129,M2N 7G8,M2N 
43.63843,-79.41722,M6K 3R5,M6K 
43.639829999999996,-79.41686,M6K 3R5,M6K 
43.642559999999996,-79.38073,M5J 0B1,M5J 
43.67433,-79.33064,M4L 2N1,M4L 
43.67111,-79.45545,M6N 1C2,M6N 
43.67391,-79.34135,M4J 1B8,M4J 
43.642140000000005,-79.38238,M5J 2Z2,M5J 
43.64083,-79.37876999999999,M5J 0C3,M5J 
43.6713,-79.34692,M4K 1C8,M4K 
43.64852,-79.39229,M5V 0G6,M5V 
43.76291,-79.40896,M2N 5X8,M2N 
43.69413,-79.34094,M4J 2V4,M4J 
43.6597,-79.44064,M6H 3S6,M6H 
43.65898,-79.40902,M5S 2P9,M5S 
43.64816,-79.38864000000001,M5V 0H5,M5V 
43.679809999999996,-79.44503,M6E 1E2,M6E 
43.741009999999996,-79.25446,M1K 4R8,M1K 
43.6422,-79.39256,M5V 3R5,M5V 
43.65095,-79.41447,M6J 2T2,M6J 
43.61437,-79.48971,M8V 2M6,M8V 
43.66733,-79.38669,M4Y 0A5,M4Y 
43.640609999999995,-79.42260999999999,M6J 0A9,M6J 
43.66851,-79.36808,M4X 1H2,M4X 
43.669259999999994,-79.38046,M4Y 0A9,M4Y 
43.72387,-79.54341,M9V 1B6,M9V 
43.6598,-79.44292,M6H 1P4,M6H 
43.64606,-79.37552,M5E 0A8,M5E 
43.797470000000004,-79.32305,M1W 1T2,M1W 
43.69451,-79.29257,M4C 5L7,M4C 
43.791579999999996,-79.24665999999999,M1S 0B3,M1S 
43.638020000000004,-79.40403,M5V 4A1,M5V 
43.63861,-79.3973,M5V 0J8,M5V 
43.638059999999996,-79.39747,M5V 0J8,M5V 
43.63605,-79.40494,M5V 4A1,M5V 
43.636509999999994,-79.40451,M5V 4A1,M5V 
43.64533,-79.38965999999999,M5E 3E5,M5E 
43.65609,-79.36639,M5A 1S8,M5A 
43.66787,-79.38296,M4Y 2P7,M4Y 
43.64065,-79.38016999999999,M5J 0C3,M5J 
43.65525,-79.35676,M5A 1M6,M5A 
43.63777,-79.41881,M6K 3E7,M6K 
43.650220000000004,-79.38233000000001,M5H 0B1,M5H 
43.638020000000004,-79.4175,M6K 0B3,M6K 
43.759190000000004,-79.40273,M2N 0H1,M2N 
43.75764,-79.40361999999999,M2N 0H1,M2N 
43.75725,-79.40264,M2N 0H1,M2N 
43.63791,-79.40158000000001,M5V 0G8,M5V 
43.77479,-79.1348,M1C 5K8,M1C 
43.68169,-79.33886,M4J 1L9,M4J 
43.68165,-79.3387,M4J 1L9,M4J 
43.73565,-79.25049,M1K 2S3,M1K 
43.692640000000004,-79.44628,M6E 2A7,M6E 
43.65848,-79.41963,M6G 3J9,M6G 
43.82158,-79.20362,M1X 1L1,M1X 
43.59949,-79.49991,M8V 2X8,M8V 
43.66002,-79.41985,M6G 3J9,M6G 
43.73478,-79.25071,M1K 2S3,M1K 
43.73536,-79.24993,M1K 2S3,M1K 
43.6682,-79.38832,M4Y 1R2,M4Y 
43.69143,-79.44097,M6E 1V7,M6E 
43.6446,-79.40052,M5V 1M5,M5V 
43.6391,-79.39482,M5V 4B3,M5V 
43.63524,-79.43032,M6K 2N1,M6K 
43.63865,-79.38425,M5J 2X1,M5J 
43.71163,-79.28764,M1L 1V8,M1L 
43.6264,-79.47726,M8V 0A3,M8V 
43.644870000000004,-79.4095,M6J 3N7,M6J 
43.63847,-79.38438000000001,M5J 2X1,M5J 
43.64204,-79.39981,M5V 1C1,M5V 
43.660740000000004,-79.41011999999999,M5S 2R1,M5S 
43.644290000000005,-79.40057,M5V 2M6,M5V 
43.64761,-79.39849,M5V 3E7,M5V 
43.64047,-79.38121,M5J 0B6,M5J 
43.63794,-79.4027,M5V 0H8,M5V 
43.66048,-79.40471,M5S 2M3,M5S 
43.64822,-79.43113000000001,M6K 2B1,M6K 
43.64954,-79.47986,M6S 3K9,M6S 
43.643440000000005,-79.37776,M5E 1Z8,M5E 
43.671620000000004,-79.40989,M5R 2Z4,M5R 
43.75808,-79.40688,M2N 2T9,M2N 
43.76657,-79.41306,M2N 7C6,M2N 
43.65585,-79.37453000000001,M5A 1Z4,M5A 
43.67382,-79.44939000000001,M6H 3Z8,M6H 
43.66982,-79.39366,M5R 1C4,M5R 
43.6376,-79.4292,M6K 2K3,M6K 
43.819309999999994,-79.20801,M1B 5H3,M1B 
43.64184,-79.43865,M6R 2A2,M6R 
43.660959999999996,-79.38632,M4Y 1A5,M4Y 
43.66637,-79.37544,M4Y 1J3,M4Y 
43.66133,-79.48106,M6S 3C1,M6S 
43.6656,-79.49866999999999,M6S 2R1,M6S 
43.64264,-79.38268000000001,M5J 0B1,M5J 
43.64017,-79.3964,M5V 4A5,M5V 
43.66049,-79.38,M4Y 2A6,M4Y 
43.78326,-79.40953,M2M 1Z5,M2M 
43.7521,-79.50385,M3J 1Y1,M3J 
43.64869,-79.38906999999999,M5V 1V3,M5V 
43.81792,-79.2066,M1B 5H3,M1B 
43.66438,-79.44658000000001,M6H 3Y8,M6H 
43.65551,-79.44134,M6H 3Y3,M6H 
43.66207,-79.41121,M5S 2R3,M5S 
43.71946,-79.47683,M6L 2M3,M6L 
43.6389,-79.39896999999999,M5V 0J8,M5V 
43.63926,-79.41719,M6K 3R5,M6K 
43.66129,-79.38415,M4Y 2X5,M4Y 
43.78232,-79.39432,M2N 4N3,M2N 
43.678329999999995,-79.38263,M4W 1T5,M4W 
43.67901,-79.34185,M4J 1K5,M4J 
43.669709999999995,-79.39638000000001,M5S 1T8,M5S 
43.79136,-79.44265,M2R 3Y4,M2R 
43.71566,-79.43779,M6B 2S3,M6B 
43.6563,-79.4522,M6P 4B1,M6P 
43.6882,-79.41150999999999,M4V 1X3,M4V 
43.638220000000004,-79.43141999999999,M6K 1H2,M6K 
43.65701,-79.44626,M6P 4J4,M6P 
43.64224,-79.38166,M5J 2Z2,M5J 
43.65765,-79.37507,M5T 2R7,M5T 
43.70175,-79.28785,M1L 3G2,M1L 
43.77779,-79.41675,M2N 7H2,M2N 
43.6388,-79.39166,M5V 3V9,M5V 
43.66907,-79.34251,M4k 3J1,M4k 
43.63805,-79.40335,M5V 0H8,M5V 
43.75251,-79.45151,M3H 2T1,M3H 
43.64803,-79.39220999999999,M5V 0G6,M5V 
43.68824,-79.28399,M1N 2S6,M1N 
43.63775,-79.40499,M5V 4A1,M5V 
43.73464,-79.25528,M1K 4K6,M1K 
43.69154,-79.27991,M1L 3M8,M1L 
43.65272,-79.37167,M5A 2M5,M5A 
43.643570000000004,-79.42774,M6J 0B2,M6J 
43.64557,-79.39213000000001,M5V 3P6,M5V 
43.65683,-79.42061,M6G 3L3,M6G 
43.66377,-79.50264,M6S 4Z5,M6S 
43.70973,-79.28803,M1L 1V8,M1L 
43.71115,-79.28716999999999,M1L 1V8,M1L 
43.63953,-79.39492,M5V 4B3,M5V 
43.69331,-79.39885,M4V 1Z1,M4V 
43.67042,-79.37631,M4X 0A1,M4X 
43.66959,-79.37615,M4X 0A1,M4X 
43.6443,-79.39341,M5V 0K3,M5V 
43.669340000000005,-79.37603,M4X 0A1,M4X 
43.653290000000005,-79.3999,M5T 1H5,M5T 
43.648379999999996,-79.38987,M5V 0B8,M5V 
43.66462,-79.33988000000001,M4M 0C6,M4M 
43.65273,-79.40164,M5T 1H5,M5T 
